document_id,paragraph_id,sentence_id,sentence_text,term
doc_santagnello_16,38,10,"a. Generalità dell'occupante/detentore/possessore, il codice fiscale, la residenza;",
doc_santagnello_16,38,11,"b. Generalità del soggetto denunciante se diverso dal contribuente, con indicazione della qualifica;",contribuente
doc_santagnello_16,38,12,"c. Dati catastali, indirizzo di ubicazione comprensivo di numero civico e di numero dell'interno ove esistente, superficie calpestabile e destinazione d'uso dei singoli locali;",
doc_santagnello_16,38,14,e. Generalità e codice fiscale dei soggetti non residenti nei medesimi;,
doc_santagnello_16,38,15,f. Data di inizio o cessazione del possesso o della detenzione dei locali o in cui è intervenuta la variazione;,
doc_santagnello_16,38,16,"g. La sussistenza o il venir meno dei presupposti per usufruire di agevolazioni, riduzioni o esenzioni.",
doc_santagnello_16,38,17,Utenze non domestiche,utenze non domestiche
doc_santagnello_16,38,18,"a. Denominazione della ditta o ragione sociale della società, relativo scopo sociale o istituzionale della persona giuridica, sede principale o legale, codice fiscale e partita IVA, codice ATECO dell'attività, PEC;",
doc_santagnello_16,38,19,"b. Generalità del soggetto denunciante, con indicazione della qualifica;",
doc_santagnello_16,38,20,c. Persone fisiche che hanno la rappresentanza e l'amministrazione della società;,
doc_santagnello_16,38,23,f. Data di inizio o di cessazione del possesso o della detenzione o di variazione degli elementi denunciati.,
doc_santagnello_16,38,24,"g. La sussistenza o il venir meno dei presupposti per usufruire di agevolazioni, riduzioni o esenzioni.",
doc_santagnello_16,38,25,La denuncia deve essere regolarmente sottoscritta.,
doc_santagnello_16,38,26,"Nell'ipotesi di invia per posta elettronica o PEC la dichiarazione deve essere comunque sottoscritta, anche con firma digitale.",
doc_santagnello_16,38,27,6. La dichiarazione di cessazione dei locali o delle aree deve indicare di tutti gli elementi atti a comprovare la stessa.,
doc_santagnello_16,38,28,In caso di presentazione della stessa nei termini il contribuente ha diritto all'abbuono o al rimborso del tributo relativo alla restante parte dell'anno dal giorno successivo a quello in cui si è verificata la cessazione.,contribuente
doc_santagnello_16,38,29,In caso di mancata presentazione della dichiarazione di cessazione nel termine del 30 giugno dell'anno successivo il tributo non è dovuto se il contribuente dimostra di non aver continuato il possesso o la detenzione dei locali e delle aree ovvero se il tributo è stato assolto dal soggetto subentrante a seguito di dichiarazione o in sede di recupero d'ufficio.,contribuente
doc_santagnello_16,38,29,In caso di mancata presentazione della dichiarazione di cessazione nel termine del 30 giugno dell'anno successivo il tributo non è dovuto se il contribuente dimostra di non aver continuato il possesso o la detenzione dei locali e delle aree ovvero se il tributo è stato assolto dal soggetto subentrante a seguito di dichiarazione o in sede di recupero d'ufficio., dichiarazione di cessazione
doc_santagnello_16,38,30,"7. Nel caso di decesso del contribuente, i familiari conviventi o gli eredi dello stesso, dovranno provvedere alla presentazione della dichiarazione di cessazione entro un anno dal decesso o entro il termine del 30 giugno dell'anno successivo se più favorevole.",contribuente
doc_santagnello_16,38,30,"7. Nel caso di decesso del contribuente, i familiari conviventi o gli eredi dello stesso, dovranno provvedere alla presentazione della dichiarazione di cessazione entro un anno dal decesso o entro il termine del 30 giugno dell'anno successivo se più favorevole.", dichiarazione di cessazione
doc_santagnello_16,38,31,"8. In sede di prima applicazione del tributo, ai fini della dichiarazione TARI, restano ferme le superfici dichiarate o definitivamente accertate ai fini della TARSU (o della TARES) – eventualmente opportunamente integrate con gli elementi in esse non contenuti, necessari per l'applicazione della tassa sui rifiuti.",tares
doc_santagnello_16,38,31,"8. In sede di prima applicazione del tributo, ai fini della dichiarazione TARI, restano ferme le superfici dichiarate o definitivamente accertate ai fini della TARSU (o della TARES) – eventualmente opportunamente integrate con gli elementi in esse non contenuti, necessari per l'applicazione della tassa sui rifiuti.", tarsu
doc_santagnello_16,38,31,"8. In sede di prima applicazione del tributo, ai fini della dichiarazione TARI, restano ferme le superfici dichiarate o definitivamente accertate ai fini della TARSU (o della TARES) – eventualmente opportunamente integrate con gli elementi in esse non contenuti, necessari per l'applicazione della tassa sui rifiuti.", dichiarazione tari
doc_santagnello_16,38,31,"8. In sede di prima applicazione del tributo, ai fini della dichiarazione TARI, restano ferme le superfici dichiarate o definitivamente accertate ai fini della TARSU (o della TARES) – eventualmente opportunamente integrate con gli elementi in esse non contenuti, necessari per l'applicazione della tassa sui rifiuti.", tassa sui rifiuti
doc_santagnello_16,38,32,"Suddetti elementi saranno ottenuti ricorrendo alle informazioni già presenti sulle banche dati a disposizione dell'ente, ove queste non siano sufficienti, per mezzo di apposite richieste presentate agli utenti, nel rispetto dei principi della Legge 27/12/2000, n. 212.",utenti
doc_santagnello_16,38,33,ART. 33 - RIMBORSI E COMPENSAZIONE,
doc_santagnello_16,38,35,2. Il Comune provvederà al rimborso entro 180 giorni dalla presentazione della richiesta.,
doc_santagnello_16,38,36,"3. Sulle somme da rimborsare sono corrisposti gli interessi calcolati nella misura indicata nel regolamento comunale delle entrate, secondo il criterio dettato dal comma 165 dell'art. 1 della Legge 27/12/2006, n. 296, con decorrenza dalla data dell'eseguito versamento.",
doc_santagnello_19,1,1,www.comune.sant-agnello.na.it,
doc_santagnello_19,2,1,Si avvisa che per l'anno 2020 il pagamento della TA.RI. (tassa rifiuti) dovrà avvvenire in due soluzioni: la prima con scadenza 30 settembre e la seconda con scadenza 16 dicembre 2020,ta.ri.
doc_santagnello_19,2,1,Si avvisa che per l'anno 2020 il pagamento della TA.RI. (tassa rifiuti) dovrà avvvenire in due soluzioni: la prima con scadenza 30 settembre e la seconda con scadenza 16 dicembre 2020, tassa rifiuti
doc_santagnello_19,2,2,Il Comune di Sant'Agnello ha deciso per quest'anno di posticipare i pagamenti per venire incontro alla necessità di chi è in difficoltà economica a causa della pandemia.,
doc_santagnello_19,2,4,Per essere più vicini ai contribuenti ed offrire servizi sempre più efficienti si invitano gli utenti a registrarsi allo sportello Linkmate presente nella sezione tasse e tributi del sito internet del Comune.,contribuenti
doc_santagnello_19,2,4,Per essere più vicini ai contribuenti ed offrire servizi sempre più efficienti si invitano gli utenti a registrarsi allo sportello Linkmate presente nella sezione tasse e tributi del sito internet del Comune., utenti
doc_santagnello_19,3,0,COSA È POSSIBILE FARE:,
doc_santagnello_19,3,1,"- Stampare gli F24 già compilati, sulla base di quanto risulta agli uffici comunali, per il pagamento IMU e TARI",tari
doc_santagnello_19,3,2,- Pagare la Tassa Rifiuti (TARI) mediante il canale pagoPA (carte di credito e circuiti bancari),tari
doc_santagnello_19,3,2,- Pagare la Tassa Rifiuti (TARI) mediante il canale pagoPA (carte di credito e circuiti bancari), tassa rifiuti
doc_santagnello_19,3,4,- Si ha sempre a disposizione il fascicolo personale con tutti i documenti/domande presentate o ricevute,
doc_santagnello_19,3,5,"- Comunicare con l'ufficio tributi, mediante messaggi in bacheca, per segnalare e far correggere eventuali errori presenti nella banca dati comunale (ove non sia previsto l'obbligo di dichiarazione)",
doc_santagnello_19,3,7,DISPONIBILE ANCHE APP MOBILE ED ACCESSO CON SPID,
doc_santagnello_19,4,0,Il Responsabile del Servizio Finanziario,
doc_santagnello_19,4,1,Dott. Mariano Aversa,
doc_santagnello_19,4,2,Il Sindaco,
doc_santegidiodelmontealbino_03,6,0,Umido,umido
doc_santegidiodelmontealbino_03,6,1,Rifiuti di Origine Organica,rifiuti di origine organica
doc_santegidiodelmontealbino_03,6,2,Cosa Conferire ,conferire
doc_santegidiodelmontealbino_03,6,5,- avanzi di formaggi e salumi; ,
doc_santegidiodelmontealbino_03,6,7,"- ossi, gusci d'uovo e di molluschi; ",
doc_santegidiodelmontealbino_03,6,8,- fiori recisi e piante domestiche [senza terra e senza vaso];,
doc_santegidiodelmontealbino_03,6,10,"- tovaglioli di carta unti, carta assorbente usata, cartone delle pizza unto [in piccole quantità]; ",
doc_santegidiodelmontealbino_03,6,11,"- piatti, posate e bicchieri monouso compostabili;",compostabili
doc_santegidiodelmontealbino_03,6,12,- bastoncini nettaorecchie Biodegradabili.,biodegradabili
doc_santegidiodelmontealbino_03,8,0,Servizio Porta a Porta: Domenica. Martedì e Giovedì,servizio porta a porta
doc_santegidiodelmontealbino_03,11,0,Servizio Porta a Porta: Mercoledì,servizio porta a porta
doc_santegidiodelmontealbino_03,12,0,Come e quando conferire il Multimateriale,multimateriale
doc_santegidiodelmontealbino_03,12,0,Come e quando conferire il Multimateriale, conferire
doc_santegidiodelmontealbino_03,12,3,"In caso di abitazioni condominiali depositare i rifiuti, sfusi e senza busta, all'interno degli appositi bidoni carrellati. ",bidoni carrellati
doc_santegidiodelmontealbino_03,12,3,"In caso di abitazioni condominiali depositare i rifiuti, sfusi e senza busta, all'interno degli appositi bidoni carrellati. ", busta
doc_santegidiodelmontealbino_03,12,3,"In caso di abitazioni condominiali depositare i rifiuti, sfusi e senza busta, all'interno degli appositi bidoni carrellati. ", depositare
doc_santegidiodelmontealbino_03,12,3,"In caso di abitazioni condominiali depositare i rifiuti, sfusi e senza busta, all'interno degli appositi bidoni carrellati. ", rifiuti
doc_santegidiodelmontealbino_03,13,1,Metalli e Imballaggi in Plastica,metalli e imballaggi in plastica
doc_santegidiodelmontealbino_03,13,2,Cosa Conferire,conferire
doc_santegidiodelmontealbino_03,13,3,- lattine per bevande;,lattine
doc_santegidiodelmontealbino_03,13,4,- scatole e lattine in banda stagnata;,banda stagnata
doc_santegidiodelmontealbino_03,13,4,- scatole e lattine in banda stagnata;, lattine
doc_santegidiodelmontealbino_03,13,5,"- contenitori in metallo [pelati, tonno, mais, cibo per animali, etc];",
doc_santegidiodelmontealbino_03,13,6,"- coperchi yogurt, tappi e coperchi metallici;",
doc_santegidiodelmontealbino_03,13,7,- bombolette [es. panna] e contenitori in alluminio per alimenti;,alluminio
doc_santegidiodelmontealbino_03,13,8,- bombolette [es. lacca] e contenitori di prodotti per l'igiene personale;,
doc_santegidiodelmontealbino_03,13,9,- carta alluminio di uso domestico;,alluminio
doc_santegidiodelmontealbino_03,13,11,- bombolette spray vuote [non pericolose],
doc_santegidiodelmontealbino_03,15,1,Come e quando conferire il Multimateriale,multimateriale
doc_santegidiodelmontealbino_03,15,1,Come e quando conferire il Multimateriale, conferire
doc_santegidiodelmontealbino_03,15,3,"Esporre il sacco ben legato, davanti alla propria abitazione, il Mercoledì sera dalle ore 21:00 alle ore 24:00.",esporre
doc_santegidiodelmontealbino_03,15,3,"Esporre il sacco ben legato, davanti alla propria abitazione, il Mercoledì sera dalle ore 21:00 alle ore 24:00.", sacco
doc_santegidiodelmontealbino_03,19,0,Vetro,vetro
doc_santegidiodelmontealbino_03,19,1,Bottiglie e Contenitori in Vetro,vetro
doc_santegidiodelmontealbino_03,19,2,Cosa Conferire,conferire
doc_santegidiodelmontealbino_03,19,4,- fiaschi senza paglia;,
doc_santegidiodelmontealbino_03,19,6,"- bicchieri e brocche, solo se in vetro [no cristallo];",vetro
doc_santegidiodelmontealbino_03,19,8,"- contenitori vari in vetro per alimenti e non, senza, tappi e/o altri materiali diversi.",
doc_santegidiodelmontealbino_03,19,9,Cosa Non Conferire,conferire
doc_santegidiodelmontealbino_03,19,10,"- damigiane, specchi, lastre di vetro, che sono da considerarsi ingombranti;",ingombranti
doc_santegidiodelmontealbino_03,19,10,"- damigiane, specchi, lastre di vetro, che sono da considerarsi ingombranti;", vetro
doc_santegidiodelmontealbino_03,19,11,"- piatti, tazzine ed oggetti in ceramica, porcellana, creta, pirex; ",
doc_santegidiodelmontealbino_03,19,12,- tubi di neon e lampadine;,tubi di neon
doc_santegidiodelmontealbino_03,19,13,- contenitori di liquidi tossici/infiammabili;,
doc_santegidiodelmontealbino_03,19,14,"- plastica, bombolette, occhiali.",
doc_santegidiodelmontealbino_03,20,0,Servizio Porta a Porta: Giovedì,servizio porta a porta
doc_santegidiodelmontealbino_03,22,0,Come e quando conferire il Vetro,vetro
doc_santegidiodelmontealbino_03,22,0,Come e quando conferire il Vetro, conferire
doc_santegidiodelmontealbino_03,22,1,Il vetro deve essere conferito nel contenitore verde in dotazione.,essere conferito
doc_santegidiodelmontealbino_03,22,1,Il vetro deve essere conferito nel contenitore verde in dotazione., vetro
doc_santegidiodelmontealbino_03,22,2,"Depositare i rifiuti in vetro dopo averli svuotati, lavati, scolati e privati di eventuali tappi di metallo o di plastica.",plastica
doc_santegidiodelmontealbino_03,22,2,"Depositare i rifiuti in vetro dopo averli svuotati, lavati, scolati e privati di eventuali tappi di metallo o di plastica.", rifiuti in vetro
doc_santegidiodelmontealbino_03,22,3,"Esporre il contenitore con il manico antirandagismo rivolto in avanti, davanti alla propria abitazione, il Giovedì sera dalle ore 21:00 alle ore 24:00.",
doc_santegidiodelmontealbino_03,22,4,"In caso di abitazioni condominiali depositare il vetro, sfuso e senza busta, all'interno degli appositi bidoni carrellati. @",bidoni carrellati
doc_santegidiodelmontealbino_03,22,4,"In caso di abitazioni condominiali depositare il vetro, sfuso e senza busta, all'interno degli appositi bidoni carrellati. @", busta
doc_santegidiodelmontealbino_03,22,4,"In caso di abitazioni condominiali depositare il vetro, sfuso e senza busta, all'interno degli appositi bidoni carrellati. @", vetro
doc_santegidiodelmontealbino_03,28,0,Come e quando conferire i Pannolini e ...,pannolini
doc_santegidiodelmontealbino_03,28,0,Come e quando conferire i Pannolini e ..., conferire
doc_santegidiodelmontealbino_03,28,1,"Gli aventi diritto, autorizzati dall'Ufficio Ecologia, potranno conferire pannolini, pannoloni e traverse anche il Mercoledì dalle ore 21:00 alle ore 24:00.",ufficio ecologia
doc_santegidiodelmontealbino_03,28,1,"Gli aventi diritto, autorizzati dall'Ufficio Ecologia, potranno conferire pannolini, pannoloni e traverse anche il Mercoledì dalle ore 21:00 alle ore 24:00.", conferire
doc_santegidiodelmontealbino_03,28,1,"Gli aventi diritto, autorizzati dall'Ufficio Ecologia, potranno conferire pannolini, pannoloni e traverse anche il Mercoledì dalle ore 21:00 alle ore 24:00."," pannolini, pannoloni e traverse"
doc_santegidiodelmontealbino_03,28,2,Pannolini e pannoloni vanno separati dagli altri rifiuti e conferiti in una qualsiasi busta.,pannolini e pannoloni
doc_santegidiodelmontealbino_03,28,2,Pannolini e pannoloni vanno separati dagli altri rifiuti e conferiti in una qualsiasi busta., busta
doc_santegidiodelmontealbino_03,28,2,Pannolini e pannoloni vanno separati dagli altri rifiuti e conferiti in una qualsiasi busta., conferiti
doc_santegidiodelmontealbino_03,28,2,Pannolini e pannoloni vanno separati dagli altri rifiuti e conferiti in una qualsiasi busta., rifiuti
doc_santegidiodelmontealbino_03,28,3,"Esporre i rifiuti, davanti alla propria abitazione, rispettando il giorno e gli orari di conferimento. ?",esporre
doc_santegidiodelmontealbino_03,28,3,"Esporre i rifiuti, davanti alla propria abitazione, rispettando il giorno e gli orari di conferimento. ?", conferimento
doc_santegidiodelmontealbino_03,28,3,"Esporre i rifiuti, davanti alla propria abitazione, rispettando il giorno e gli orari di conferimento. ?", rifiuti
doc_santegidiodelmontealbino_03,28,4,"Attenzione: qualora fossero inserite altre tipologie di rifiuti, il sacco non sarà ritirato.",rifiuti
doc_santegidiodelmontealbino_03,28,4,"Attenzione: qualora fossero inserite altre tipologie di rifiuti, il sacco non sarà ritirato.", sacco
doc_santegidiodelmontealbino_03,31,0,i rifiuti ingombranti possono essere conferiti anche direttamente presso il Centro di Raccolta Comunale,centro di raccolta comunale
doc_santegidiodelmontealbino_03,31,0,i rifiuti ingombranti possono essere conferiti anche direttamente presso il Centro di Raccolta Comunale, essere conferiti
doc_santegidiodelmontealbino_03,31,0,i rifiuti ingombranti possono essere conferiti anche direttamente presso il Centro di Raccolta Comunale, essere conferiti direttamente
doc_santegidiodelmontealbino_03,31,0,i rifiuti ingombranti possono essere conferiti anche direttamente presso il Centro di Raccolta Comunale, rifiuti ingombranti
doc_santegidiodelmontealbino_03,33,1,apparecchiature elettriche/elettroniche ,apparecchiature elettriche/elettroniche
doc_santegidiodelmontealbino_03,33,2,Cosa Conferire,conferire
doc_santegidiodelmontealbino_03,33,3,"- frigoriferi, lavastoviglie, lavatrici, forni da cucina elettrici, a gas e a microonde;",
doc_santegidiodelmontealbino_03,33,7,"- computer, stampanti, fax, calcolatrici;",
doc_santegidiodelmontealbino_03,33,8,"- materiale foto/video, flash;",
doc_santegidiodelmontealbino_03,33,9,- giocattoli e giochi elettrici o elettronici;,
doc_santegidiodelmontealbino_03,33,12,- toner e cartucce di stampanti che vanno conferiti nei toner;,toner e cartucce
doc_santegidiodelmontealbino_03,33,12,- toner e cartucce di stampanti che vanno conferiti nei toner;, vanno conferiti
doc_santegidiodelmontealbino_03,33,13,"- contenitori per acidi, insetticidi, colle, mastici, smalti, soda, solventi, vernici.",
doc_santegidiodelmontealbino_03,48,1,Gli scarti vegetali provenienti dalla cura del giardino costituiscono una parte consistente dei nostri rifiuti e sono fondamentali per il processo di compostaggio.,compostaggio
doc_santegidiodelmontealbino_03,48,1,Gli scarti vegetali provenienti dalla cura del giardino costituiscono una parte consistente dei nostri rifiuti e sono fondamentali per il processo di compostaggio., rifiuti
doc_santegidiodelmontealbino_03,48,1,Gli scarti vegetali provenienti dalla cura del giardino costituiscono una parte consistente dei nostri rifiuti e sono fondamentali per il processo di compostaggio., scarti vegetali provenienti dalla cura del giardino
doc_santegidiodelmontealbino_03,48,2,Non gettiamoli quindi nel rifiuto secco residuo!,gettiamoli
doc_santegidiodelmontealbino_03,48,2,Non gettiamoli quindi nel rifiuto secco residuo!, rifiuto secco residuo
doc_santegidiodelmontealbino_03,48,3,"Si consiglia di ridurre il volume degli sfalci, lasciando l'erba depositata in giardino prima del conferimento.",conferimento
doc_santegidiodelmontealbino_03,48,3,"Si consiglia di ridurre il volume degli sfalci, lasciando l'erba depositata in giardino prima del conferimento.", sfalci
doc_santegidiodelmontealbino_03,48,4,"I rifiuti vegetali verdi devono essere conferiti, in buste ben legate, nei contenitori dedicati installati presso il Centro di Raccolta [Isola Ecologica] in via Mazzini.",centro di raccolta
doc_santegidiodelmontealbino_03,48,4,"I rifiuti vegetali verdi devono essere conferiti, in buste ben legate, nei contenitori dedicati installati presso il Centro di Raccolta [Isola Ecologica] in via Mazzini.", isola ecologica
doc_santegidiodelmontealbino_03,48,4,"I rifiuti vegetali verdi devono essere conferiti, in buste ben legate, nei contenitori dedicati installati presso il Centro di Raccolta [Isola Ecologica] in via Mazzini.", buste
doc_santegidiodelmontealbino_03,48,4,"I rifiuti vegetali verdi devono essere conferiti, in buste ben legate, nei contenitori dedicati installati presso il Centro di Raccolta [Isola Ecologica] in via Mazzini.", essere conferiti
doc_santegidiodelmontealbino_03,48,4,"I rifiuti vegetali verdi devono essere conferiti, in buste ben legate, nei contenitori dedicati installati presso il Centro di Raccolta [Isola Ecologica] in via Mazzini.", rifiuti vegetali verdi
doc_santegidiodelmontealbino_03,50,0,Come conferire gli Abiti dismessi,abiti dismessi
doc_santegidiodelmontealbino_03,50,0,Come conferire gli Abiti dismessi, conferire
doc_santegidiodelmontealbino_03,50,2,Quello che non utilizzi più può essere ancora utile ad altri.,
doc_santegidiodelmontealbino_03,50,3,"Conferire gli abiti ed altro vestiario, in buono stato, negli appositi contenitori installati presso il Centro di Raccolta [Isola Ecologica]-",centro di raccolta
doc_santegidiodelmontealbino_03,50,3,"Conferire gli abiti ed altro vestiario, in buono stato, negli appositi contenitori installati presso il Centro di Raccolta [Isola Ecologica]-", conferire
doc_santegidiodelmontealbino_03,50,3,"Conferire gli abiti ed altro vestiario, in buono stato, negli appositi contenitori installati presso il Centro di Raccolta [Isola Ecologica]-", isola ecologica
doc_santegidiodelmontealbino_03,50,3,"Conferire gli abiti ed altro vestiario, in buono stato, negli appositi contenitori installati presso il Centro di Raccolta [Isola Ecologica]-", abiti
doc_santegidiodelmontealbino_03,50,4,Consulta la sezione dedicata all'Isola Ecologica per i giorni e gli orari di apertura.,isola ecologica
doc_santegidiodelmontealbino_03,50,5,Isola Ecologica,isola ecologica
doc_santegidiodelmontealbino_03,50,6,Centro Comunale di RACCOLTA,centro comunale di raccolta
doc_santegidiodelmontealbino_03,50,7,Cosa Conferire,conferire
doc_santegidiodelmontealbino_03,50,8,- carta e imballaggi in cartone;,carta e imballaggi in cartone
doc_santegidiodelmontealbino_03,50,9,- imballaggi in plastica;,imballaggi in plastica
doc_santegidiodelmontealbino_03,50,10,- imballaggi in legno e rifiuti legnosi;,imballaggi in legno
doc_santegidiodelmontealbino_03,50,10,- imballaggi in legno e rifiuti legnosi;, rifiuti legnosi
doc_santegidiodelmontealbino_03,50,14,- rifiuti ingombranti;,rifiuti ingombranti
doc_santegidiodelmontealbino_03,50,15,- RAEE: Apparecchiature Elettriche ed Elettroniche;,apparecchiature elettriche ed elettroniche
doc_santegidiodelmontealbino_03,50,15,- RAEE: Apparecchiature Elettriche ed Elettroniche;, raee
doc_santegidiodelmontealbino_03,50,17,- Rifiuti Speciali: contenitori di sostanze pericolose;,rifiuti speciali
doc_santegidiodelmontealbino_03,50,17,- Rifiuti Speciali: contenitori di sostanze pericolose;, contenitori di sostanze pericolose
doc_santegidiodelmontealbino_03,50,18,- oli esausti e grassi vegetali di provenieza domestica;,oli esausti e grassi vegetali di provenieza domestica
doc_santegidiodelmontealbino_03,50,19,- pneumatici;,pneumatici
doc_santegidiodelmontealbino_03,50,20,- inerti: piccole quantità da interventi domestici privati.,inerti: piccole quantità da interventi domestici privati
doc_santegidiodelmontealbino_03,55,0,MANTIENI IL DECORO DELL'AMBIENTE!,
doc_santegidiodelmontealbino_03,55,1,SE VEDI UN ABBANDONO DI RIFIUTI CHIAMA IL COMANDO DI POLIZIA LOCALE: 081 91 56 55,abbandono di rifiuti
doc_santegidiodelmontealbino_03,55,2,"È fatto divieto di utilizzare buste nere, per il conferimento, e ganci per l'esposizione dei rifiuti.",buste nere
doc_santegidiodelmontealbino_03,55,2,"È fatto divieto di utilizzare buste nere, per il conferimento, e ganci per l'esposizione dei rifiuti.", conferimento
doc_santegidiodelmontealbino_03,55,2,"È fatto divieto di utilizzare buste nere, per il conferimento, e ganci per l'esposizione dei rifiuti.", esposizione
doc_santegidiodelmontealbino_03,55,2,"È fatto divieto di utilizzare buste nere, per il conferimento, e ganci per l'esposizione dei rifiuti.", rifiuti
doc_santegidiodelmontealbino_03,55,3,"Il mancato rispetto, comporterà l'applicazione, nei confronti dei trasgressori, delle sanzioni previste dalle leggi vigenti in materia, nonché la segnalazione all'Autorità Giudiziaria di ipotesi di reato qualora la violazione costituisca fattispecie punibile ai sensi delle leggi vigenti, D. Lgs. 152-2006.",
doc_sarno_12,1,0,COMUNE DI SARNO,
doc_sarno_12,1,2,SETTORE TERRITORIO E AMBIENTE,
doc_sarno_12,2,0,AVVISO ALLA CITTADINANZA,
doc_sarno_12,2,1,RADIOATTIVITÀ NATURALE GAS RADON,
doc_sarno_12,3,0,OBBBLIGO MISURAZIONE GAS RADON,
doc_sarno_12,3,1,"Si informa la cittadinanza che la Legge Regionale n. 13/2019, avente ad oggetto ""Norme in materia di riduzioni dalle esposizioni alla radioattività naturale derivante dal gas in ambiente confinato chiuso"" , ha previsto l'obbligo nei confronti di tutti gli esercenti e proprietari di luoghi al chiuso aperti al pubblico, posti in ambienti a piano terra, seminterrati e interrati , di effettuare le misurazioni sul livello di concentrazione del gas RADON .",
doc_sarno_12,3,2,"Alla luce di tanto, gli interessati DEVONO PROVVEDERE n ad effettuare la misurazione del livello di concentrazione del gas radon nei locali di proprietà o detenuti per l'esercizio della propria attività a trasmetterne i risultati al Comune , ad ARPA Campania ed alla ASL di riferimento , entro e non oltre il 16 gennaio 2021 .",
doc_sarno_12,3,3,"Ai sensi della citata legge regionale, la mancata trasmissione delle misurazioni comporterà la sospensione della certificazione di agibilità , con conseguente impossibilità di proseguire l'attività nei locali stessi .",
doc_sarno_15,1,1,Provincia di Salerno,
doc_sarno_15,1,3,Servizio Ecologia e Gestione del Ciclo Integrato Rifiuti,servizio ecologia e gestione del ciclo integrato rifiuti
doc_sarno_15,2,0,"Avviso per “Indagine di mercato” finalizzato all'affidamento ex art. 36, comma 2, lett. b), del D.lgs 50/2016 , come mod. dalla legge 55/2019, del servizio di conferimento in impianti di compostaggio o piattaforma autorizzata della f. o. u. (frazione organica umida – rif. cod. cer 20.01.08) proveniente dalla raccolta differenziata dei rifiuti solidi urbani, spesa massima di € 200.000,00, oltre IVA”.",20.01.08
doc_sarno_15,2,0,"Avviso per “Indagine di mercato” finalizzato all'affidamento ex art. 36, comma 2, lett. b), del D.lgs 50/2016 , come mod. dalla legge 55/2019, del servizio di conferimento in impianti di compostaggio o piattaforma autorizzata della f. o. u. (frazione organica umida – rif. cod. cer 20.01.08) proveniente dalla raccolta differenziata dei rifiuti solidi urbani, spesa massima di € 200.000,00, oltre IVA”.", cod. cer
doc_sarno_15,2,0,"Avviso per “Indagine di mercato” finalizzato all'affidamento ex art. 36, comma 2, lett. b), del D.lgs 50/2016 , come mod. dalla legge 55/2019, del servizio di conferimento in impianti di compostaggio o piattaforma autorizzata della f. o. u. (frazione organica umida – rif. cod. cer 20.01.08) proveniente dalla raccolta differenziata dei rifiuti solidi urbani, spesa massima di € 200.000,00, oltre IVA”.", conferimento
doc_sarno_15,2,0,"Avviso per “Indagine di mercato” finalizzato all'affidamento ex art. 36, comma 2, lett. b), del D.lgs 50/2016 , come mod. dalla legge 55/2019, del servizio di conferimento in impianti di compostaggio o piattaforma autorizzata della f. o. u. (frazione organica umida – rif. cod. cer 20.01.08) proveniente dalla raccolta differenziata dei rifiuti solidi urbani, spesa massima di € 200.000,00, oltre IVA”.", f. o. u.
doc_sarno_15,2,0,"Avviso per “Indagine di mercato” finalizzato all'affidamento ex art. 36, comma 2, lett. b), del D.lgs 50/2016 , come mod. dalla legge 55/2019, del servizio di conferimento in impianti di compostaggio o piattaforma autorizzata della f. o. u. (frazione organica umida – rif. cod. cer 20.01.08) proveniente dalla raccolta differenziata dei rifiuti solidi urbani, spesa massima di € 200.000,00, oltre IVA”.", frazione organica umida
doc_sarno_15,2,0,"Avviso per “Indagine di mercato” finalizzato all'affidamento ex art. 36, comma 2, lett. b), del D.lgs 50/2016 , come mod. dalla legge 55/2019, del servizio di conferimento in impianti di compostaggio o piattaforma autorizzata della f. o. u. (frazione organica umida – rif. cod. cer 20.01.08) proveniente dalla raccolta differenziata dei rifiuti solidi urbani, spesa massima di € 200.000,00, oltre IVA”.", impianti di compostaggio
doc_sarno_15,2,0,"Avviso per “Indagine di mercato” finalizzato all'affidamento ex art. 36, comma 2, lett. b), del D.lgs 50/2016 , come mod. dalla legge 55/2019, del servizio di conferimento in impianti di compostaggio o piattaforma autorizzata della f. o. u. (frazione organica umida – rif. cod. cer 20.01.08) proveniente dalla raccolta differenziata dei rifiuti solidi urbani, spesa massima di € 200.000,00, oltre IVA”.", raccolta differenziata dei rifiuti solidi urbani
doc_sarno_15,3,0,Generalità,
doc_sarno_15,3,1,"L'Amministrazione Comunale intende avviare una procedura di affidamento, ex art. 36 comma 2 lettera b) del D.lgs. 50/2016 e s.m., come mod. dalla legge 55/2019, per il servizio di conferimento in impianti di compostaggio o piattaforma autorizzata della f. o. u. (frazione organica umida – rif. cod. cer 20.01.08) proveniente dalla raccolta differenziata dei rifiuti solidi urbani.",20.01.08
doc_sarno_15,3,1,"L'Amministrazione Comunale intende avviare una procedura di affidamento, ex art. 36 comma 2 lettera b) del D.lgs. 50/2016 e s.m., come mod. dalla legge 55/2019, per il servizio di conferimento in impianti di compostaggio o piattaforma autorizzata della f. o. u. (frazione organica umida – rif. cod. cer 20.01.08) proveniente dalla raccolta differenziata dei rifiuti solidi urbani.", cod. cer
